,Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,calc_participation
2410,Tucker Library,DeKalb,3506.0,157.0,1225.0,725.0,3.0,2110.0,61.0,307.0,170.0,2.0,540.0,2650.0,75.6
2411,Tilly Mill Road,DeKalb,1552.0,128.0,532.0,303.0,1.0,964.0,48.0,142.0,81.0,0.0,271.0,1235.0,79.6
2238,Austin Drive,DeKalb,2536.0,158.0,522.0,343.0,7.0,1030.0,54.0,123.0,113.0,6.0,296.0,1326.0,52.3
2412,Tucker,DeKalb,2932.0,129.0,911.0,553.0,6.0,1599.0,34.0,228.0,155.0,2.0,419.0,2018.0,68.8
2414,Wadsworth,DeKalb,3159.0,225.0,722.0,493.0,10.0,1450.0,50.0,155.0,156.0,1.0,362.0,1812.0,57.4
2424,Young Road,DeKalb,1951.0,90.0,629.0,343.0,5.0,1067.0,20.0,152.0,92.0,1.0,265.0,1332.0,68.3
2423,Wynbrooke Elem,DeKalb,3496.0,233.0,1052.0,628.0,10.0,1923.0,65.0,287.0,195.0,2.0,549.0,2472.0,70.7
2422,Winters Chapel,DeKalb,1434.0,130.0,434.0,322.0,1.0,887.0,38.0,135.0,58.0,1.0,232.0,1119.0,78.0
2421,White Oak,DeKalb,2951.0,258.0,599.0,316.0,5.0,1178.0,58.0,132.0,107.0,2.0,299.0,1477.0,50.1
2420,Woodward,DeKalb,3193.0,166.0,956.0,748.0,3.0,1873.0,35.0,182.0,149.0,0.0,366.0,2239.0,70.1
2419,Warren Tech,DeKalb,1364.0,162.0,343.0,217.0,2.0,724.0,46.0,78.0,44.0,2.0,170.0,894.0,65.5
2418,Woodridge Elem,DeKalb,3851.0,253.0,812.0,597.0,10.0,1672.0,78.0,231.0,168.0,1.0,478.0,2150.0,55.8
2417,Winnona Park,DeKalb,2020.0,55.0,826.0,569.0,2.0,1452.0,16.0,89.0,58.0,0.0,163.0,1615.0,80.0
2413,Valley Brook,DeKalb,1037.0,125.0,268.0,235.0,4.0,632.0,28.0,58.0,37.0,2.0,125.0,757.0,73.0
2319,Kelley Lake Elem,DeKalb,3015.0,222.0,620.0,417.0,2.0,1261.0,63.0,140.0,149.0,1.0,353.0,1614.0,53.5
2237,Avondale,DeKalb,2906.0,324.0,963.0,769.0,1.0,2057.0,95.0,146.0,111.0,0.0,352.0,2409.0,82.9
2235,Ashford Park Elem,DeKalb,2432.0,215.0,753.0,444.0,0.0,1412.0,64.0,248.0,95.0,1.0,408.0,1820.0,74.8
2317,Johnson Estates,DeKalb,1600.0,60.0,514.0,556.0,0.0,1130.0,20.0,101.0,73.0,0.0,194.0,1324.0,82.8
2316,Indian Creek,DeKalb,2318.0,151.0,449.0,303.0,10.0,913.0,34.0,102.0,85.0,1.0,222.0,1135.0,49.0
2415,Wesley Chapel Library,DeKalb,2922.0,166.0,901.0,526.0,2.0,1595.0,41.0,209.0,174.0,5.0,429.0,2024.0,69.3
2314,Harris-Margaret Harris ED,DeKalb,1462.0,122.0,439.0,304.0,5.0,870.0,30.0,83.0,44.0,0.0,157.0,1027.0,70.2
2313,Harris-Narvie J Harris Elem,DeKalb,4031.0,152.0,1322.0,592.0,10.0,2076.0,33.0,288.0,183.0,0.0,504.0,2580.0,64.0
2312,Hugh Howell,DeKalb,1773.0,171.0,522.0,380.0,1.0,1074.0,56.0,153.0,89.0,0.0,298.0,1372.0,77.4
2311,Huntley Hills Elem,DeKalb,3508.0,314.0,1110.0,493.0,6.0,1923.0,77.0,234.0,99.0,0.0,410.0,2333.0,66.5
2310,Henderson Mill,DeKalb,3104.0,198.0,973.0,704.0,1.0,1876.0,47.0,207.0,143.0,0.0,397.0,2273.0,73.2
2393,Stone Mill Elem,DeKalb,3714.0,285.0,558.0,342.0,12.0,1197.0,59.0,132.0,126.0,2.0,319.0,1516.0,40.8
2236,Austin,DeKalb,2538.0,202.0,875.0,586.0,3.0,1666.0,87.0,189.0,122.0,0.0,398.0,2064.0,81.3
2394,Shadow Rock Elem,DeKalb,4347.0,243.0,1291.0,772.0,8.0,2314.0,58.0,285.0,245.0,3.0,591.0,2905.0,66.8
2396,Salem Middle,DeKalb,3519.0,187.0,1101.0,647.0,7.0,1942.0,40.0,304.0,186.0,0.0,530.0,2472.0,70.2
2397,Shamrock,DeKalb,1600.0,139.0,463.0,491.0,2.0,1095.0,45.0,72.0,49.0,1.0,167.0,1262.0,78.9
2398,South Deshon,DeKalb,3470.0,210.0,1046.0,469.0,9.0,1734.0,60.0,239.0,154.0,4.0,457.0,2191.0,63.1
2399,Stone Mtn Champion,DeKalb,3098.0,272.0,652.0,384.0,8.0,1316.0,58.0,143.0,102.0,1.0,304.0,1620.0,52.3
2400,Stone Mtn,DeKalb,1711.0,159.0,314.0,264.0,2.0,739.0,44.0,107.0,60.0,1.0,212.0,951.0,55.6
2401,Snapfinger Road N,DeKalb,2705.0,192.0,550.0,338.0,4.0,1084.0,49.0,141.0,132.0,1.0,323.0,1407.0,52.0
2402,Snapfinger Road S,DeKalb,1960.0,135.0,596.0,318.0,2.0,1051.0,34.0,131.0,112.0,1.0,278.0,1329.0,67.8
2403,Stephenson Middle,DeKalb,3822.0,273.0,1159.0,630.0,1.0,2063.0,50.0,256.0,176.0,1.0,483.0,2546.0,66.6
2234,Allgood Elem,DeKalb,2858.0,219.0,752.0,511.0,4.0,1486.0,51.0,174.0,122.0,0.0,347.0,1833.0,64.1
2395,Stoneview Elem,DeKalb,1988.0,132.0,410.0,183.0,7.0,732.0,39.0,94.0,66.0,3.0,202.0,934.0,47.0
2277,Candler Park,DeKalb,4018.0,119.0,1590.0,1228.0,2.0,2939.0,29.0,203.0,148.0,0.0,380.0,3319.0,82.6
2307,Glenwood Road,DeKalb,2293.0,178.0,453.0,304.0,3.0,938.0,35.0,105.0,92.0,0.0,232.0,1170.0,51.0
2302,Freedom Middle,DeKalb,3227.0,250.0,710.0,447.0,8.0,1415.0,68.0,172.0,135.0,1.0,376.0,1791.0,55.5
2294,Fairington Elem,DeKalb,5455.0,374.0,1282.0,511.0,15.0,2182.0,76.0,313.0,143.0,3.0,535.0,2717.0,49.8
2306,Georgetown Sq,DeKalb,4155.0,268.0,1309.0,601.0,6.0,2184.0,76.0,311.0,133.0,2.0,522.0,2706.0,65.1
2295,Fernbank Elem,DeKalb,2125.0,127.0,646.0,749.0,3.0,1525.0,43.0,117.0,81.0,1.0,242.0,1767.0,83.2
2296,Flat Shoals Elem,DeKalb,2409.0,159.0,510.0,292.0,6.0,967.0,45.0,131.0,107.0,2.0,285.0,1252.0,52.0
2297,Flat Shoals Parkway,DeKalb,3449.0,168.0,1096.0,566.0,4.0,1834.0,43.0,225.0,181.0,2.0,451.0,2285.0,66.3
2247,Briarcliff,DeKalb,3122.0,185.0,762.0,776.0,6.0,1729.0,60.0,175.0,172.0,1.0,408.0,2137.0,68.4
2246,Brockett Elem,DeKalb,2752.0,169.0,808.0,550.0,6.0,1533.0,38.0,187.0,124.0,1.0,350.0,1883.0,68.4
2245,Briarwood,DeKalb,2428.0,167.0,737.0,436.0,2.0,1342.0,58.0,221.0,93.0,2.0,374.0,1716.0,70.7
2244,Briarlake Elem,DeKalb,1752.0,148.0,565.0,451.0,0.0,1164.0,55.0,102.0,91.0,0.0,248.0,1412.0,80.6
2243,Briar Vista Elem,DeKalb,2965.0,193.0,803.0,787.0,0.0,1783.0,65.0,141.0,113.0,1.0,320.0,2103.0,70.9
2242,Boulevard,DeKalb,4675.0,229.0,1673.0,1070.0,2.0,2974.0,57.0,251.0,161.0,1.0,470.0,3444.0,73.7
2241,Avondale High,DeKalb,3151.0,127.0,1060.0,850.0,4.0,2041.0,36.0,176.0,144.0,0.0,356.0,2397.0,76.1
2240,Ashford Parkside,DeKalb,3664.0,211.0,1058.0,818.0,5.0,2092.0,66.0,310.0,147.0,1.0,524.0,2616.0,71.4
2298,Flat Rock Elem,DeKalb,3142.0,199.0,1059.0,410.0,6.0,1674.0,66.0,290.0,123.0,1.0,480.0,2154.0,68.6
2299,Flat Shoals,DeKalb,2649.0,151.0,507.0,323.0,6.0,987.0,43.0,145.0,127.0,1.0,316.0,1303.0,49.2
2300,Flakes Mill Fire Station,DeKalb,2103.0,96.0,602.0,319.0,4.0,1021.0,30.0,158.0,107.0,4.0,299.0,1320.0,62.8
2301,Flat Shoals Library,DeKalb,2788.0,203.0,580.0,297.0,1.0,1081.0,43.0,151.0,117.0,2.0,313.0,1394.0,50.0
2284,Dunaire Elem,DeKalb,2268.0,158.0,532.0,344.0,5.0,1039.0,48.0,133.0,94.0,2.0,277.0,1316.0,58.0
2303,Glennwood,DeKalb,2715.0,93.0,810.0,718.0,4.0,1625.0,21.0,122.0,140.0,1.0,284.0,1909.0,70.3
2304,Glenhaven,DeKalb,1880.0,189.0,403.0,240.0,3.0,835.0,58.0,97.0,87.0,1.0,243.0,1078.0,57.3
2374,Rehoboth,DeKalb,1813.0,122.0,471.0,556.0,2.0,1151.0,38.0,102.0,95.0,0.0,235.0,1386.0,76.4
2373,Redan Elem,DeKalb,3020.0,176.0,898.0,462.0,5.0,1541.0,41.0,257.0,130.0,3.0,431.0,1972.0,65.3
2372,Rainbow Elem,DeKalb,3768.0,206.0,986.0,644.0,5.0,1841.0,57.0,226.0,185.0,3.0,471.0,2312.0,61.4
2371,Panola Road,DeKalb,2884.0,155.0,828.0,404.0,7.0,1394.0,40.0,191.0,152.0,1.0,384.0,1778.0,61.7
2370,Piney Grove,DeKalb,2018.0,142.0,447.0,272.0,6.0,867.0,32.0,86.0,66.0,1.0,185.0,1052.0,52.1
2293,Emory Road,DeKalb,2290.0,123.0,605.0,397.0,7.0,1132.0,18.0,49.0,53.0,0.0,120.0,1252.0,54.7
2369,Panola Way Elem,DeKalb,2252.0,169.0,482.0,248.0,18.0,917.0,42.0,106.0,68.0,3.0,219.0,1136.0,50.4
2292,Emory South,DeKalb,3241.0,196.0,981.0,875.0,6.0,2058.0,46.0,164.0,110.0,0.0,320.0,2378.0,73.4
2248,Brockett,DeKalb,2681.0,251.0,750.0,499.0,4.0,1504.0,67.0,160.0,115.0,1.0,343.0,1847.0,68.9
2268,Cross Keys High,DeKalb,2260.0,155.0,594.0,494.0,4.0,1247.0,46.0,146.0,85.0,0.0,277.0,1524.0,67.4
2287,Druid Hills High,DeKalb,2725.0,126.0,615.0,657.0,1.0,1399.0,53.0,97.0,82.0,1.0,233.0,1632.0,59.9
2288,Dunwoody Library,DeKalb,2570.0,100.0,974.0,558.0,2.0,1634.0,30.0,306.0,92.0,1.0,429.0,2063.0,80.3
2289,East Lake,DeKalb,4139.0,198.0,1416.0,811.0,5.0,2430.0,66.0,235.0,139.0,2.0,442.0,2872.0,69.4
2290,Embry Hills,DeKalb,1721.0,117.0,547.0,426.0,0.0,1090.0,19.0,112.0,80.0,0.0,211.0,1301.0,75.6
2267,Coan Recreation Center,DeKalb,4230.0,183.0,1403.0,822.0,0.0,2408.0,36.0,241.0,132.0,2.0,411.0,2819.0,66.6
2266,Columbia Middle,DeKalb,2178.0,126.0,493.0,261.0,3.0,883.0,30.0,118.0,70.0,3.0,221.0,1104.0,50.7
2265,Clifton,DeKalb,1731.0,101.0,430.0,249.0,5.0,785.0,26.0,98.0,90.0,1.0,215.0,1000.0,57.8
2264,Clarkston,DeKalb,3878.0,326.0,815.0,340.0,8.0,1489.0,79.0,180.0,98.0,4.0,361.0,1850.0,47.7
2263,Clairmont Road,DeKalb,3223.0,194.0,827.0,894.0,4.0,1919.0,41.0,150.0,127.0,1.0,319.0,2238.0,69.4
2285,Dunwoody,DeKalb,3003.0,171.0,960.0,584.0,4.0,1719.0,46.0,227.0,99.0,4.0,376.0,2095.0,69.8
2262,Clairemont West,DeKalb,3264.0,136.0,1096.0,1009.0,4.0,2245.0,43.0,183.0,146.0,0.0,372.0,2617.0,80.2
2261,Chesnut Elem,DeKalb,2363.0,224.0,753.0,341.0,2.0,1320.0,43.0,162.0,81.0,0.0,286.0,1606.0,68.0
2260,Chapel Hill Elem,DeKalb,3349.0,223.0,989.0,484.0,4.0,1700.0,51.0,219.0,206.0,3.0,479.0,2179.0,65.1
2259,Candler-Murphey Candler Elem,DeKalb,3712.0,252.0,1142.0,480.0,5.0,1879.0,57.0,321.0,171.0,2.0,551.0,2430.0,65.5
2258,Chamblee,DeKalb,2231.0,168.0,698.0,387.0,2.0,1255.0,47.0,172.0,68.0,1.0,288.0,1543.0,69.2
2257,Cedar Grove Elem,DeKalb,4097.0,250.0,1196.0,554.0,9.0,2009.0,58.0,300.0,211.0,2.0,571.0,2580.0,63.0
2256,Columbia Elem,DeKalb,1794.0,117.0,259.0,169.0,6.0,551.0,31.0,69.0,65.0,4.0,169.0,720.0,40.1
2255,Canby Lane Elem,DeKalb,2004.0,177.0,439.0,301.0,4.0,921.0,49.0,112.0,128.0,5.0,294.0,1215.0,60.6
2254,Columbia Drive,DeKalb,2526.0,175.0,474.0,342.0,5.0,996.0,51.0,118.0,119.0,3.0,291.0,1287.0,51.0
2253,Burgess Elem,DeKalb,3493.0,158.0,1220.0,760.0,8.0,2146.0,49.0,164.0,144.0,0.0,357.0,2503.0,71.7
2252,Bethune Middle,DeKalb,4838.0,286.0,1099.0,717.0,16.0,2118.0,62.0,267.0,246.0,4.0,579.0,2697.0,55.7
2251,Bouldercrest Road,DeKalb,2004.0,130.0,638.0,273.0,2.0,1043.0,38.0,141.0,89.0,0.0,268.0,1311.0,65.4
2250,Browns Mill Elem,DeKalb,3829.0,258.0,1197.0,677.0,3.0,2135.0,55.0,283.0,213.0,3.0,554.0,2689.0,70.2
2249,Brookhaven,DeKalb,3444.0,293.0,1122.0,625.0,2.0,2042.0,84.0,345.0,147.0,0.0,576.0,2618.0,76.0
2291,Evansdale Elem,DeKalb,3441.0,233.0,1020.0,719.0,0.0,1972.0,72.0,226.0,123.0,3.0,424.0,2396.0,69.6
2368,Panola,DeKalb,1586.0,109.0,388.0,260.0,2.0,759.0,30.0,97.0,70.0,0.0,197.0,956.0,60.3
2367,Ponce de Leon,DeKalb,3766.0,108.0,815.0,785.0,10.0,1718.0,42.0,132.0,110.0,3.0,287.0,2005.0,53.2
2366,Pleasantdale Road,DeKalb,4538.0,391.0,1046.0,521.0,6.0,1964.0,81.0,219.0,124.0,2.0,426.0,2390.0,52.7
2339,Miller Grove,DeKalb,4747.0,288.0,1136.0,529.0,12.0,1965.0,60.0,257.0,162.0,2.0,481.0,2446.0,51.5
2269,Crossroads,DeKalb,2898.0,203.0,733.0,461.0,5.0,1402.0,40.0,152.0,170.0,2.0,364.0,1766.0,60.9
2283,Decatur,DeKalb,1937.0,76.0,787.0,443.0,1.0,1307.0,24.0,140.0,76.0,0.0,240.0,1547.0,79.9
2282,Dresden Elem,DeKalb,5141.0,360.0,1347.0,877.0,5.0,2589.0,114.0,283.0,199.0,2.0,598.0,3187.0,62.0
2281,Doraville South,DeKalb,1255.0,121.0,311.0,203.0,2.0,637.0,37.0,66.0,50.0,0.0,153.0,790.0,62.9
2280,Doraville North,DeKalb,3065.0,281.0,711.0,404.0,4.0,1400.0,82.0,160.0,105.0,4.0,351.0,1751.0,57.1
2270,Candler,DeKalb,3537.0,216.0,888.0,490.0,10.0,1604.0,42.0,161.0,103.0,2.0,308.0,1912.0,54.1
2271,Cedar Grove Middle,DeKalb,1896.0,95.0,389.0,212.0,4.0,700.0,40.0,103.0,52.0,1.0,196.0,896.0,47.3
2272,Cedar Grove South,DeKalb,3962.0,223.0,1207.0,568.0,5.0,2003.0,61.0,376.0,178.0,1.0,616.0,2619.0,66.1
2279,Chamblee 2,DeKalb,3137.0,171.0,1079.0,632.0,0.0,1882.0,48.0,327.0,120.0,0.0,495.0,2377.0,75.8
2338,Midvale Elem,DeKalb,2747.0,205.0,918.0,710.0,3.0,1836.0,49.0,226.0,131.0,0.0,406.0,2242.0,81.6
2337,Medlock,DeKalb,2208.0,134.0,670.0,643.0,2.0,1449.0,56.0,105.0,102.0,0.0,263.0,1712.0,77.5
2336,McWilliams,DeKalb,2517.0,109.0,790.0,424.0,2.0,1325.0,47.0,182.0,130.0,1.0,360.0,1685.0,66.9
2335,McLendon,DeKalb,3607.0,180.0,954.0,831.0,9.0,1974.0,51.0,200.0,125.0,0.0,376.0,2350.0,65.2
2334,McNair,DeKalb,2794.0,153.0,714.0,484.0,4.0,1355.0,38.0,128.0,115.0,2.0,283.0,1638.0,58.6
2333,Marbut Elem,DeKalb,4234.0,276.0,1110.0,454.0,14.0,1854.0,51.0,302.0,162.0,6.0,521.0,2375.0,56.1
2273,Covington Hwy,DeKalb,995.0,46.0,80.0,46.0,6.0,178.0,10.0,25.0,17.0,0.0,52.0,230.0,23.1
2274,Covington,DeKalb,2376.0,124.0,611.0,334.0,5.0,1074.0,33.0,118.0,50.0,0.0,201.0,1275.0,53.7
2278,Clarkston Community Center,DeKalb,2495.0,200.0,539.0,341.0,9.0,1089.0,42.0,123.0,71.0,0.0,236.0,1325.0,53.1
2275,Clairemont East,DeKalb,3226.0,97.0,1032.0,1089.0,4.0,2222.0,39.0,206.0,136.0,0.0,381.0,2603.0,80.7
2276,Coralwood,DeKalb,3153.0,176.0,985.0,988.0,3.0,2152.0,42.0,230.0,142.0,2.0,416.0,2568.0,81.4
2340,Montclair Elem,DeKalb,2194.0,205.0,580.0,219.0,5.0,1009.0,41.0,111.0,38.0,0.0,190.0,1199.0,54.6
2341,Montreal,DeKalb,2586.0,187.0,753.0,473.0,3.0,1416.0,54.0,152.0,101.0,0.0,307.0,1723.0,66.6
2286,Dunwoody 2,DeKalb,2044.0,123.0,739.0,415.0,3.0,1280.0,37.0,188.0,84.0,1.0,310.0,1590.0,77.8
2343,Memorial South,DeKalb,3138.0,210.0,605.0,288.0,15.0,1118.0,56.0,140.0,86.0,1.0,283.0,1401.0,44.6
2365,Pine Lake,DeKalb,632.0,214.0,119.0,71.0,0.0,404.0,32.0,15.0,5.0,0.0,52.0,456.0,72.2
2364,Princeton Elem,DeKalb,2376.0,143.0,726.0,350.0,4.0,1223.0,31.0,146.0,102.0,1.0,280.0,1503.0,63.3
2363,Peachtree Middle,DeKalb,3502.0,232.0,1082.0,560.0,6.0,1880.0,62.0,249.0,128.0,2.0,441.0,2321.0,66.3
2362,Peachcrest,DeKalb,2458.0,142.0,529.0,354.0,4.0,1029.0,49.0,115.0,105.0,1.0,270.0,1299.0,52.8
2361,Oak View Elem,DeKalb,5011.0,294.0,1369.0,598.0,15.0,2276.0,68.0,352.0,144.0,4.0,568.0,2844.0,56.8
2360,Oakhurst,DeKalb,2398.0,104.0,925.0,655.0,3.0,1687.0,33.0,155.0,99.0,0.0,287.0,1974.0,82.3
2359,Oakcliff Elem,DeKalb,2125.0,265.0,443.0,278.0,8.0,994.0,60.0,86.0,57.0,1.0,204.0,1198.0,56.4
2358,Oak Grove Elem,DeKalb,2253.0,186.0,681.0,598.0,1.0,1466.0,49.0,148.0,109.0,0.0,306.0,1772.0,78.7
2357,North Peachtree,DeKalb,1916.0,155.0,491.0,268.0,4.0,918.0,42.0,119.0,69.0,1.0,231.0,1149.0,60.0
2356,Northlake,DeKalb,1509.0,141.0,431.0,401.0,1.0,974.0,39.0,89.0,76.0,0.0,204.0,1178.0,78.1
2355,North Hairston,DeKalb,2329.0,187.0,529.0,342.0,3.0,1061.0,53.0,133.0,85.0,6.0,277.0,1338.0,57.4
2354,North Decatur,DeKalb,2166.0,114.0,571.0,466.0,11.0,1162.0,27.0,98.0,81.0,2.0,208.0,1370.0,63.3
2353,Miller Grove High,DeKalb,3470.0,232.0,792.0,317.0,8.0,1349.0,59.0,190.0,124.0,1.0,374.0,1723.0,49.7
2352,Midvale Road,DeKalb,1832.0,142.0,588.0,291.0,1.0,1022.0,31.0,112.0,68.0,1.0,212.0,1234.0,67.4
2342,Meadowview,DeKalb,3511.0,185.0,788.0,558.0,11.0,1542.0,51.0,206.0,204.0,2.0,463.0,2005.0,57.1
2351,Miller Grove Road,DeKalb,2151.0,145.0,587.0,366.0,3.0,1101.0,44.0,169.0,131.0,1.0,345.0,1446.0,67.2
2349,Metropolitan,DeKalb,3405.0,156.0,1266.0,685.0,9.0,2116.0,39.0,154.0,105.0,2.0,300.0,2416.0,71.0
2348,Mount Vernon West,DeKalb,2303.0,123.0,847.0,433.0,7.0,1410.0,34.0,268.0,87.0,3.0,392.0,1802.0,78.2
2347,Mathis-Bob Mathis Elem,DeKalb,2789.0,175.0,763.0,543.0,5.0,1486.0,46.0,189.0,148.0,0.0,383.0,1869.0,67.0
2346,Mount Vernon East,DeKalb,2651.0,208.0,936.0,515.0,3.0,1662.0,55.0,263.0,110.0,1.0,429.0,2091.0,78.9
2345,McNair Academy,DeKalb,1900.0,118.0,526.0,351.0,2.0,997.0,27.0,102.0,97.0,3.0,229.0,1226.0,64.5
2344,Midway,DeKalb,3139.0,149.0,649.0,511.0,6.0,1315.0,48.0,129.0,122.0,1.0,300.0,1615.0,51.4
2350,Montgomery Elem,DeKalb,2446.0,172.0,810.0,548.0,4.0,1534.0,64.0,223.0,112.0,2.0,401.0,1935.0,79.1
1133,Attapulgus,Decatur,1812.0,184.0,399.0,211.0,3.0,797.0,93.0,175.0,125.0,0.0,393.0,1190.0,65.7
1132,BDGE-Fairgrounds,Decatur,3308.0,225.0,872.0,266.0,2.0,1365.0,69.0,392.0,118.0,0.0,579.0,1944.0,58.8
1131,Bainbridge-Coliseum,Decatur,5641.0,363.0,1603.0,488.0,3.0,2457.0,129.0,866.0,248.0,0.0,1243.0,3700.0,65.6
1130,West Bainbridge,Decatur,2238.0,139.0,613.0,185.0,0.0,937.0,65.0,290.0,91.0,1.0,447.0,1384.0,61.8
1129,Brinson,Decatur,836.0,108.0,188.0,49.0,0.0,345.0,63.0,119.0,37.0,0.0,219.0,564.0,67.5
1128,Climax,Decatur,975.0,144.0,255.0,64.0,1.0,464.0,84.0,119.0,40.0,1.0,244.0,708.0,72.6
1127,Kendrick,Decatur,566.0,86.0,130.0,45.0,0.0,261.0,56.0,56.0,10.0,0.0,122.0,383.0,67.7
1126,Recovery,Decatur,678.0,103.0,117.0,79.0,1.0,300.0,73.0,54.0,47.0,1.0,175.0,475.0,70.1
1125,Mt Pleasant,Decatur,564.0,70.0,137.0,36.0,0.0,243.0,51.0,84.0,16.0,0.0,151.0,394.0,69.9
1564,Clark,Dodge,111.0,28.0,11.0,3.0,0.0,42.0,18.0,8.0,1.0,0.0,27.0,69.0,62.2
1563,Chauncey,Dodge,412.0,113.0,50.0,12.0,0.0,175.0,51.0,28.0,18.0,0.0,97.0,272.0,66.0
1565,Eddin,Dodge,1037.0,176.0,223.0,63.0,0.0,462.0,60.0,126.0,46.0,0.0,232.0,694.0,66.9
1566,Empire,Dodge,456.0,106.0,78.0,22.0,0.0,206.0,46.0,35.0,8.0,0.0,89.0,295.0,64.7
1568,Jones,Dodge,436.0,72.0,89.0,20.0,0.0,181.0,55.0,38.0,11.0,0.0,104.0,285.0,65.4
1569,Lee,Dodge,4816.0,383.0,1197.0,346.0,3.0,1929.0,172.0,563.0,191.0,0.0,926.0,2855.0,59.3
1570,McCranie,Dodge,293.0,62.0,47.0,14.0,0.0,123.0,33.0,30.0,11.0,0.0,74.0,197.0,67.2
1571,Milan,Dodge,332.0,74.0,47.0,13.0,0.0,134.0,40.0,18.0,10.0,0.0,68.0,202.0,60.8
1578,Yonker,Dodge,260.0,66.0,31.0,12.0,0.0,109.0,35.0,11.0,5.0,0.0,51.0,160.0,61.5
1567,Jaybird,Dodge,212.0,57.0,18.0,12.0,1.0,88.0,22.0,22.0,7.0,0.0,51.0,139.0,65.6
1572,Mitchell,Dodge,333.0,74.0,66.0,13.0,1.0,154.0,41.0,33.0,11.0,0.0,85.0,239.0,71.8
1573,Mullis,Dodge,505.0,118.0,44.0,42.0,0.0,204.0,80.0,26.0,15.0,0.0,121.0,325.0,64.4
1574,Plainfield,Dodge,454.0,95.0,83.0,20.0,0.0,198.0,54.0,49.0,15.0,0.0,118.0,316.0,69.6
1575,Pondtown,Dodge,689.0,135.0,103.0,48.0,0.0,286.0,84.0,48.0,37.0,0.0,169.0,455.0,66.0
1576,Rawlins,Dodge,923.0,124.0,214.0,58.0,0.0,396.0,65.0,101.0,38.0,0.0,204.0,600.0,65.0
1577,Vilula,Dodge,170.0,43.0,26.0,8.0,0.0,77.0,40.0,7.0,3.0,0.0,50.0,127.0,74.7
1925,Unadilla,Dooly,1634.0,179.0,344.0,115.0,2.0,640.0,83.0,168.0,67.0,0.0,318.0,958.0,58.6
1927,Pinehurst,Dooly,474.0,77.0,119.0,42.0,0.0,238.0,33.0,60.0,13.0,0.0,106.0,344.0,72.6
1926,Vienna,Dooly,2696.0,180.0,738.0,183.0,0.0,1101.0,43.0,425.0,99.0,0.0,567.0,1668.0,61.9
1923,Lilly,Dooly,536.0,68.0,101.0,41.0,0.0,210.0,38.0,55.0,10.0,0.0,103.0,313.0,58.4
1924,Byromville,Dooly,609.0,98.0,106.0,54.0,0.0,258.0,52.0,53.0,23.0,0.0,128.0,386.0,63.4
1626,Alice Coachman Elementary,Dougherty,750.0,102.0,119.0,138.0,0.0,359.0,30.0,43.0,64.0,0.0,137.0,496.0,66.1
1642,1st Christian Church,Dougherty,1505.0,262.0,292.0,192.0,1.0,747.0,102.0,105.0,75.0,0.0,282.0,1029.0,68.4
1641,Lamar Reese Elementary,Dougherty,1098.0,139.0,139.0,167.0,3.0,448.0,40.0,63.0,88.0,1.0,192.0,640.0,58.3
1640,Christ Church,Dougherty,1879.0,366.0,373.0,273.0,1.0,1013.0,155.0,152.0,102.0,0.0,409.0,1422.0,75.7
1639,Albany Middle School,Dougherty,1963.0,261.0,202.0,173.0,2.0,638.0,98.0,78.0,81.0,0.0,257.0,895.0,45.6
1638,Pine Bluff Baptist Church,Dougherty,2221.0,319.0,295.0,256.0,0.0,870.0,132.0,112.0,130.0,0.0,374.0,1244.0,56.0
1637,Phoebe East,Dougherty,2965.0,417.0,323.0,269.0,4.0,1013.0,118.0,103.0,121.0,0.0,342.0,1355.0,45.7
1636,International Studies,Dougherty,1042.0,135.0,173.0,151.0,0.0,459.0,51.0,71.0,59.0,1.0,182.0,641.0,61.5
1635,Putney 1st Baptist Church,Dougherty,2819.0,525.0,375.0,291.0,1.0,1192.0,203.0,146.0,129.0,0.0,478.0,1670.0,59.2
1634,Radium Middle School,Dougherty,693.0,107.0,107.0,63.0,0.0,277.0,39.0,31.0,41.0,0.0,111.0,388.0,56.0
1633,Bill Miller Center,Dougherty,2404.0,298.0,302.0,194.0,5.0,799.0,80.0,97.0,90.0,0.0,267.0,1066.0,44.3
1632,Jackson Heights Elementary,Dougherty,2549.0,336.0,223.0,241.0,0.0,800.0,70.0,93.0,115.0,0.0,278.0,1078.0,42.3
1631,Turner Elementary,Dougherty,1205.0,87.0,58.0,49.0,5.0,199.0,32.0,19.0,22.0,1.0,74.0,273.0,22.7
1630,Phoebe Healthworks,Dougherty,1574.0,175.0,145.0,145.0,1.0,466.0,59.0,41.0,51.0,0.0,151.0,617.0,39.2
1629,Litman Cathedral,Dougherty,1486.0,190.0,141.0,146.0,20.0,497.0,58.0,50.0,55.0,4.0,167.0,664.0,44.7
1628,Shiloh Baptist Church,Dougherty,1510.0,208.0,141.0,145.0,0.0,494.0,57.0,43.0,72.0,0.0,172.0,666.0,44.1
1627,Carver Teen Center,Dougherty,1667.0,187.0,117.0,156.0,3.0,463.0,50.0,39.0,75.0,0.0,164.0,627.0,37.6
